blue,green,red,ndwi,brightness,label,source_file
0.31492773,0.21181652,0.1839275,0.07047217,0.2368906,0,GSL_2003_09.tif
0.3410547,0.26530832,0.2667372,-0.0026856156,0.2910334,0,GSL_2003_09.tif
0.4343121,0.34761572,0.3089502,0.05889047,0.363626,0,GSL_2003_09.tif
0.36408913,0.28099966,0.24256714,0.07340506,0.2958853,0,GSL_2003_09.tif
0.31490105,0.2144157,0.18479206,0.07420589,0.23803627,0,GSL_2003_09.tif
0.34558696,0.2553929,0.2186602,0.07748631,0.27321336,0,GSL_2003_09.tif
0.37139404,0.27766246,0.23519959,0.08279573,0.29475203,0,GSL_2003_09.tif
0.23560451,0.15713248,0.1311705,0.09005072,0.17463583,0,GSL_2003_08.tif
0.19924131,0.12221576,0.108845,0.057866603,0.14343403,0,GSL_2003_08.tif
0.18991058,0.11676003,0.09569026,0.099174604,0.13412029,0,GSL_2003_08.tif
0.16277148,0.095418476,0.08415166,0.0627429,0.11411387,0,GSL_2003_08.tif
0.14269707,0.07221556,0.060585864,0.0875714,0.091832824,0,GSL_2003_08.tif
0.19729519,0.12170228,0.10144076,0.09080021,0.14014608,0,GSL_2003_08.tif
0.21430378,0.13219656,0.11339279,0.076565586,0.1532977,0,GSL_2003_08.tif
0.17764732,0.12061114,0.10065147,0.09020764,0.13296998,0,GSL_2003_08.tif
0.19364287,0.11797955,0.09824604,0.09126311,0.13662283,0,GSL_2003_08.tif
0.18084644,0.101419784,0.07806289,0.13013381,0.1201097,0,GSL_2003_08.tif
0.2090519,0.12991798,0.110799424,0.079422906,0.1499231,0,GSL_2003_08.tif
0.18607165,0.12099625,0.09629162,0.1136949,0.13445318,0,GSL_2003_08.tif
0.12699477,0.061368268,0.057879742,0.029254127,0.08208093,0,GSL_2003_08.tif
0.20052096,0.1233711,0.119895,0.014289254,0.14792903,0,GSL_2003_08.tif
0.32352668,0.21778741,0.17108576,0.120094515,0.23746662,0,GSL_2003_08.tif
0.26914182,0.1855023,0.15041402,0.10445511,0.20168607,0,GSL_2003_08.tif
0.20910524,0.12369202,0.10749195,0.070074074,0.14676307,0,GSL_2003_08.tif
0.27601993,0.19634959,0.17364155,0.061374396,0.21533702,0,GSL_2003_08.tif
0.33669636,0.24458471,0.20927213,0.07780537,0.26351774,0,GSL_2003_08.tif
0.3552512,0.25742173,0.21464679,0.09061154,0.27577326,0,GSL_2003_08.tif
0.33477688,0.23402625,0.1865708,0.11282853,0.25179133,0,GSL_2003_08.tif
0.33403042,0.24089406,0.19393745,0.10798781,0.2562873,0,GSL_2003_08.tif
0.35154554,0.26563743,0.22355443,0.086025365,0.2802458,0,GSL_2003_08.tif
0.3575172,0.27385312,0.23174796,0.083277285,0.2877061,0,GSL_2003_08.tif
0.35823703,0.26717788,0.2208483,0.094932355,0.28208774,0,GSL_2003_08.tif
0.0057729594,0.021405585,0.0640898,-0.4992517,0.030422783,1,GSL_1995_10.tif
0.0038510906,0.01868915,0.0640898,-0.5484499,0.028876679,1,GSL_1995_10.tif
0.0038510906,0.023975186,0.06706133,-0.473279,0.0316292,1,GSL_1995_10.tif
0.0009042248,0.019790407,0.06264419,-0.51984566,0.027779607,1,GSL_1995_10.tif
0.0009042248,0.019790407,0.065535404,-0.53611517,0.028743343,1,GSL_1995_10.tif
0.0051323366,0.022653677,0.06521416,-0.4843638,0.031000057,1,GSL_1995_10.tif
0.0023776577,0.019056235,0.062242635,-0.53119886,0.027892178,1,GSL_1995_10.tif
0.0008401625,0.009805672,0.0627245,-0.7296012,0.024456779,1,GSL_1995_10.tif
0.2783882,0.17597683,0.18929133,-0.036451202,0.21455212,1,GSL_2008_08.tif
0.2796872,0.17214532,0.17517744,-0.008729947,0.20900333,1,GSL_2008_08.tif
0.27761498,0.1591182,0.1725537,-0.040508278,0.20309563,1,GSL_2008_08.tif
0.2889657,0.18180072,0.18585333,-0.011022856,0.21887326,1,GSL_2008_08.tif
0.28803787,0.17199206,0.18874848,-0.04644992,0.21625948,1,GSL_2008_08.tif
0.289708,0.18134093,0.20096242,-0.051324267,0.22400379,1,GSL_2008_08.tif
0.28475943,0.18409963,0.1907389,-0.017712304,0.219866,1,GSL_2008_08.tif
0.28605843,0.17796922,0.19462927,-0.044713024,0.2195523,1,GSL_2008_08.tif
0.30009994,0.19306535,0.2014148,-0.021165647,0.23152669,1,GSL_2008_08.tif
0.30439898,0.18881238,0.19865534,-0.025403243,0.23062223,1,GSL_2008_08.tif
0.28717187,0.16938664,0.17897734,-0.027530607,0.21184528,1,GSL_2008_08.tif
0.27251178,0.16149373,0.17952017,-0.05286115,0.20450856,1,GSL_2008_08.tif
0.30981144,0.1919159,0.2016862,-0.02482273,0.23447119,1,GSL_2008_08.tif
0.27715105,0.15651278,0.16965856,-0.040303156,0.20110746,1,GSL_2008_08.tif
0.28126454,0.17126408,0.17997254,-0.024793645,0.21083373,1,GSL_2008_08.tif
0.2861203,0.17237522,0.18481289,-0.03482097,0.21443613,1,GSL_2008_08.tif
0.30557427,0.1975099,0.2054861,-0.019792216,0.23619008,1,GSL_2008_08.tif
0.36019382,0.23823881,0.23733282,0.001905052,0.2785885,1,GSL_2008_08.tif
0.3266365,0.20908104,0.21109547,-0.0047942316,0.24893767,1,GSL_2008_08.tif
0.27715105,0.17421433,0.18142012,-0.020261714,0.2109285,1,GSL_2008_08.tif
0.30569798,0.18934879,0.20430994,-0.038005292,0.23311889,1,GSL_2008_08.tif
0.35456485,0.23379426,0.2387804,-0.010550981,0.27571318,1,GSL_2008_08.tif
0.32518288,0.21540304,0.21412633,0.00297232,0.25157073,1,GSL_2008_08.tif
0.31407958,0.19946396,0.20639084,-0.01706734,0.23997813,1,GSL_2008_08.tif
0.3227086,0.21877475,0.22290227,-0.009345082,0.25479522,1,GSL_2008_08.tif
0.4117782,0.33846942,0.29499313,0.06863265,0.3484136,0,GSL_2004_02.tif
0.37810004,0.30457482,0.2707094,0.058867183,0.31779477,0,GSL_2004_02.tif
0.3663004,0.2931016,0.26262257,0.054845534,0.30734152,0,GSL_2004_02.tif
0.36268005,0.2834662,0.2581609,0.04672081,0.3014357,0,GSL_2004_02.tif
0.3611604,0.28464764,0.25885803,0.047450416,0.30155537,0,GSL_2004_02.tif
0.742347,0.7212603,0.6399614,0.059724897,0.7011896,0,GSL_2004_02.tif
0.749543,0.7228093,0.64665395,0.055609606,0.70633537,0,GSL_2004_02.tif
0.5156061,0.45488197,0.40042397,0.0636707,0.4569707,0,GSL_2004_02.tif
0.37085935,0.29745984,0.2701517,0.04811052,0.31282365,0,GSL_2004_02.tif
0.35537234,0.28128707,0.25843972,0.042331252,0.2983664,0,GSL_2004_02.tif
0.59782374,0.5862596,0.5415717,0.03962285,0.5752183,0,GSL_2004_02.tif
0.54935133,0.52445644,0.4902389,0.033721946,0.5213489,0,GSL_2004_02.tif
0.1720309,0.09766294,0.11097132,-0.063787766,0.12688838,0,GSL_2004_02.tif
0.18888114,0.11199791,0.12073128,-0.037525725,0.14053679,0,GSL_2004_02.tif
0.40089482,0.35619122,0.34514076,0.01575637,0.3674089,0,GSL_2004_02.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2004_02.tif
0.5803477,0.5593749,0.51099044,0.045203667,0.5502377,0,GSL_2004_02.tif
0.5491725,0.5216472,0.4835231,0.037927978,0.51811427,0,GSL_2004_02.tif
0.20751922,0.12733056,0.12700555,0.0012778678,0.15395178,0,GSL_2004_02.tif
0.45233947,0.41851944,0.40093523,0.021458397,0.42393136,0,GSL_2004_02.tif
0.6262278,0.6130392,0.58270293,0.025370216,0.60732335,0,GSL_2004_02.tif
0.2132179,0.13864625,0.13402343,0.016953846,0.16196252,0,GSL_2004_02.tif
0.21607843,0.13683468,0.13276857,0.015081771,0.16189389,0,GSL_2004_02.tif
0.2209279,0.1432408,0.13288476,0.03750468,0.16568448,0,GSL_2004_02.tif
0.2106032,0.13489185,0.13197848,0.010916762,0.15915784,0,GSL_2004_02.tif
0.22034174,0.20122388,0.18116018,0.05246988,0.2009086,1,GSL_2004_09.tif
0.22515424,0.20148353,0.19892782,0.0063827024,0.20852186,1,GSL_2004_09.tif
0.23950203,0.22522303,0.18799388,0.09009568,0.21757299,1,GSL_2004_09.tif
0.3017954,0.28227204,0.26797026,0.025991732,0.28401256,1,GSL_2004_09.tif
0.32995293,0.31669435,0.27017468,0.07926741,0.30560732,1,GSL_2004_09.tif
0.25558352,0.24046826,0.20845091,0.07132081,0.23483424,1,GSL_2004_09.tif
0.24219224,0.21498537,0.2115371,0.008084614,0.2229049,1,GSL_2004_09.tif
0.26024655,0.23457047,0.23384583,0.001547004,0.24288762,1,GSL_2004_09.tif
0.29360518,0.27010554,0.28066772,-0.01917697,0.28145948,1,GSL_2004_09.tif
0.30257255,0.293029,0.28066772,0.021546692,0.29208976,1,GSL_2004_09.tif
0.45926246,0.46217304,0.5123082,-0.051447973,0.47791457,1,GSL_2004_09.tif
0.31919208,0.2982962,0.19487168,0.20971423,0.27078664,1,GSL_2004_09.tif
0.30167583,0.2761146,0.15695564,0.27514863,0.24491537,1,GSL_2004_09.tif
0.30167583,0.2761146,0.15695564,0.27514863,0.24491537,1,GSL_2004_09.tif
0.28200737,0.26439324,0.16877134,0.22075136,0.23839064,1,GSL_2004_09.tif
0.32427362,0.31305924,0.32078817,-0.012193663,0.3193737,1,GSL_2004_09.tif
0.32421383,0.29874134,0.26378185,0.06214754,0.295579,1,GSL_2004_09.tif
0.31428993,0.28969064,0.24742506,0.07868975,0.28380188,1,GSL_2004_09.tif
0.31428993,0.28969064,0.24742506,0.07868975,0.28380188,1,GSL_2004_09.tif
0.35380617,0.36469266,0.37933758,-0.019683206,0.36594546,1,GSL_2004_09.tif
0.27608892,0.25474906,0.22502816,0.061947167,0.2519554,1,GSL_2004_09.tif
0.28989866,0.25860673,0.21435876,0.09355413,0.25428805,1,GSL_2004_09.tif
0.27029002,0.25408137,0.19989777,0.11935236,0.24142306,1,GSL_2004_09.tif
0.26024655,0.21680292,0.19235864,0.059742223,0.22313602,1,GSL_2004_09.tif
0.254627,0.22678095,0.2218538,0.010982536,0.23442058,1,GSL_2004_09.tif
0.06555918,0.05346063,0.027428873,0.32181475,0.04881623,1,GSL_2004_01.tif
0.05645928,0.047084358,0.02486192,0.30887112,0.042801853,1,GSL_2004_01.tif
0.043562062,0.03560296,0.022329193,0.22912215,0.033831406,1,GSL_2004_01.tif
0.03764371,0.028775632,0.021490656,0.1449248,0.029303333,1,GSL_2004_01.tif
0.039901577,0.030456837,0.025563553,0.08734672,0.031973988,1,GSL_2004_01.tif
0.07621563,0.06764835,0.03489015,0.31946912,0.059584707,1,GSL_2004_01.tif
0.07394066,0.06533157,0.03439387,0.31022567,0.057888698,1,GSL_2004_01.tif
0.055090874,0.04767893,0.025991378,0.2943826,0.042920392,1,GSL_2004_01.tif
0.044759415,0.033409197,0.024382755,0.15618587,0.03418379,1,GSL_2004_01.tif
0.037233185,0.026110308,0.022004046,0.08534205,0.028449178,1,GSL_2004_01.tif
0.07941428,0.055387866,0.025272632,0.37335327,0.053358257,1,GSL_2004_01.tif
0.1102034,0.09918118,0.08434677,0.08082873,0.09791044,1,GSL_2004_01.tif
0.11465071,0.10430681,0.08509974,0.10140604,0.101352416,1,GSL_2004_01.tif
0.09337201,0.078576185,0.059498668,0.13816695,0.07714895,1,GSL_2004_01.tif
0.07628405,0.064490974,0.04724575,0.15433665,0.06267359,1,GSL_2004_01.tif
0.07448802,0.047473904,0.02106283,0.38535082,0.04767492,1,GSL_2004_01.tif
0.092585176,0.08257417,0.06863702,0.092169456,0.08126546,1,GSL_2004_01.tif
0.0953562,0.08741275,0.07380515,0.08440449,0.0855247,1,GSL_2004_01.tif
0.09699829,0.08884793,0.07448967,0.087904885,0.08677862,1,GSL_2004_01.tif
0.08581157,0.08376331,0.06897928,0.09678986,0.07951806,1,GSL_2004_01.tif
0.047427807,0.039887983,0.019728014,0.33815807,0.035681266,1,GSL_2004_01.tif
0.06694469,0.061641127,0.044062726,0.166297,0.057549518,1,GSL_2004_01.tif
0.0676802,0.06395791,0.04714307,0.151346,0.059593726,1,GSL_2004_01.tif
0.08310898,0.0820001,0.06747334,0.097185604,0.07752747,1,GSL_2004_01.tif
0.07363277,0.07195388,0.062270977,0.07213887,0.06928588,1,GSL_2004_01.tif
0.05716511,0.0,0.00859663,-0.99988365,0.021920579,0,GSL_2011_01.tif
0.06644686,0.0018441171,0.013282346,-0.75612336,0.027191108,0,GSL_2011_01.tif
0.11443817,0.0578845,0.053866062,0.035958666,0.07539624,0,GSL_2011_01.tif
0.07635096,0.023971565,0.024783647,-0.016655963,0.04170206,0,GSL_2011_01.tif
0.04749217,0.0,0.0018197683,-0.9994508,0.016437313,0,GSL_2011_01.tif
0.134762,0.041471824,0.026022844,0.22888847,0.067418896,0,GSL_2011_01.tif
0.3207172,0.2755996,0.2759535,-0.0006416461,0.2907568,0,GSL_2011_01.tif
0.7653524,0.7559175,0.73720604,0.01253174,0.7528253,0,GSL_2011_01.tif
0.8503107,0.8388509,0.81167406,0.016465575,0.8336119,0,GSL_2011_01.tif
0.7527278,0.7519231,0.75168914,0.0001555907,0.75211334,0,GSL_2011_01.tif
0.1499471,0.08398658,0.0862401,-0.013238256,0.1067246,0,GSL_2011_01.tif
0.40505314,0.37176204,0.36937737,0.0032175584,0.3820642,0,GSL_2011_01.tif
0.5588778,0.55544555,0.5635248,-0.00722023,0.5592827,0,GSL_2011_01.tif
0.46958092,0.45439887,0.46388555,-0.010330857,0.46262178,0,GSL_2011_01.tif
0.3970872,0.3614201,0.36153558,-0.00015973847,0.37334764,0,GSL_2011_01.tif
0.13387296,0.06836488,0.070711404,-0.01687208,0.090983085,0,GSL_2011_01.tif
0.20937169,0.15497634,0.15044601,0.014832936,0.17159802,0,GSL_2011_01.tif
0.3302301,0.29600668,0.29911098,-0.0052162693,0.30844927,0,GSL_2011_01.tif
0.14754665,0.09417035,0.10446017,-0.051803593,0.11539239,0,GSL_2011_01.tif
0.16861731,0.118334554,0.13379431,-0.061316624,0.14024873,0,GSL_2011_01.tif
0.14500394,0.08454026,0.08569795,-0.0068003493,0.105080724,0,GSL_2011_01.tif
0.114704885,0.054938126,0.053498175,0.013279115,0.0743804,0,GSL_2011_01.tif
0.07736448,0.020392416,0.031754132,-0.21787634,0.043170344,0,GSL_2011_01.tif
0.12697387,0.04273738,0.031483058,0.1516317,0.06706477,0,GSL_2011_01.tif
0.12046597,0.037516963,0.025132172,0.19768181,0.061038364,0,GSL_2011_01.tif
0.30107492,0.30263263,0.29952028,0.005168688,0.30107597,0,GSL_2000_07.tif
0.3121355,0.3136188,0.30897424,0.007460034,0.31157616,0,GSL_2000_07.tif
0.3768412,0.40749002,0.39651415,0.013651488,0.39361513,0,GSL_2000_07.tif
0.36811188,0.4017819,0.39574146,0.007573968,0.38854507,0,GSL_2000_07.tif
0.3615066,0.3877853,0.37928796,0.011077581,0.37619328,0,GSL_2000_07.tif
0.30413145,0.30501753,0.30470178,0.0005178696,0.3046169,0,GSL_2000_07.tif
0.30301765,0.31193766,0.30442908,0.012181974,0.30646145,0,GSL_2000_07.tif
0.31524384,0.3289838,0.32324606,0.008797117,0.32249126,0,GSL_2000_07.tif
0.307732,0.31569093,0.31611016,-0.00066354516,0.3131777,0,GSL_2000_07.tif
0.31270537,0.32749814,0.3195645,0.012260998,0.3199227,0,GSL_2000_07.tif
0.2922161,0.29539976,0.29606596,-0.0011263543,0.29456058,0,GSL_2000_07.tif
0.28001577,0.28308427,0.27974883,0.0059261625,0.28094962,0,GSL_2000_07.tif
0.27146778,0.2687749,0.2699767,-0.002230724,0.27007315,0,GSL_2000_07.tif
0.28159586,0.2828106,0.28302133,-0.00037242836,0.28247592,0,GSL_2000_07.tif
0.30374292,0.30724606,0.306838,0.00066449,0.30594233,0,GSL_2000_07.tif
0.28781256,0.2923893,0.29683864,-0.0075511187,0.29234684,0,GSL_2000_07.tif
0.2775291,0.28155953,0.2788398,0.004853192,0.27930948,0,GSL_2000_07.tif
0.28675056,0.28582105,0.28556663,0.00044527036,0.28604606,0,GSL_2000_07.tif
0.30464953,0.30802798,0.30379274,0.00692234,0.30549008,0,GSL_2000_07.tif
0.26268667,0.26224574,0.26920402,-0.013092983,0.26471215,0,GSL_2000_07.tif
0.3044164,0.3149872,0.30911058,0.009416185,0.30950475,0,GSL_2000_07.tif
0.29395157,0.30165523,0.2980204,0.006061333,0.29787573,0,GSL_2000_07.tif
0.33127782,0.3446225,0.33792695,0.009809587,0.33794245,0,GSL_2000_07.tif
0.31174695,0.3210081,0.31733733,0.0057504075,0.31669745,0,GSL_2000_07.tif
0.3449805,0.35912737,0.35101703,0.011420681,0.3517083,0,GSL_2000_07.tif
0.85664016,0.8346272,0.587907,0.17343697,0.7597248,0,GSL_1994_08.tif
0.8188134,0.7891886,0.5525973,0.17632557,0.72019976,0,GSL_1994_08.tif
0.79876065,0.77291477,0.54225373,0.17538503,0.7046431,0,GSL_1994_08.tif
0.788947,0.7599171,0.5414886,0.16784032,0.6967842,0,GSL_1994_08.tif
0.7419142,0.71782583,0.52131164,0.15858938,0.66035056,0,GSL_1994_08.tif
0.74507403,0.7089233,0.49410668,0.17856282,0.649368,0,GSL_1994_08.tif
0.77369475,0.74246806,0.5234937,0.17297062,0.67988557,0,GSL_1994_08.tif
0.8100935,0.7844881,0.550897,0.17492402,0.7151596,0,GSL_1994_08.tif
0.8145294,0.7905418,0.5542976,0.17566709,0.7197897,0,GSL_1994_08.tif
0.7518798,0.71832436,0.5099762,0.16962297,0.6600601,0,GSL_1994_08.tif
0.7268443,0.701552,0.50116295,0.16661377,0.6431864,0,GSL_1994_08.tif
0.6991958,0.6612768,0.4706991,0.16835831,0.6103906,0,GSL_1994_08.tif
0.7394228,0.7083535,0.503345,0.16919088,0.65037376,0,GSL_1994_08.tif
0.82941705,0.80777717,0.5671633,0.17499937,0.7347858,0,GSL_1994_08.tif
0.7335893,0.70044804,0.49586368,0.17101245,0.64330035,0,GSL_1994_08.tif
0.7067308,0.68039954,0.48679537,0.1658712,0.6246419,0,GSL_1994_08.tif
0.73966587,0.71625894,0.50955117,0.16862941,0.65515864,0,GSL_1994_08.tif
0.7174256,0.6866313,0.48685202,0.17024454,0.63030297,0,GSL_1994_08.tif
0.74823385,0.7193214,0.5102596,0.17002672,0.65927166,0,GSL_1994_08.tif
0.69287616,0.65365624,0.46860206,0.16489433,0.60504484,0,GSL_1994_08.tif
0.7020822,0.6758058,0.48444325,0.16493219,0.6207771,0,GSL_1994_08.tif
0.70110995,0.67217356,0.48305467,0.16370681,0.6187794,0,GSL_1994_08.tif
0.7038444,0.6810761,0.48832563,0.16482815,0.6244154,0,GSL_1994_08.tif
0.6929977,0.66583496,0.4716626,0.17070119,0.61016506,0,GSL_1994_08.tif
0.6974944,0.672316,0.47438312,0.17261086,0.6147312,0,GSL_1994_08.tif
0.65698975,0.9123942,0.51955074,0.27434242,0.69631153,0,GSL_1991_02.tif
0.09699365,0.119931504,0.054277092,0.37687024,0.09040075,1,GSL_1987_12.tif
0.10242666,0.13760386,0.062424544,0.37584135,0.10081836,1,GSL_1987_12.tif
0.100213215,0.13318577,0.057044152,0.40025893,0.09681437,1,GSL_1987_12.tif
0.100213215,0.13318577,0.057044152,0.40025893,0.09681437,1,GSL_1987_12.tif
0.07506036,0.09443793,0.0290661,0.529305,0.06618813,1,GSL_1987_12.tif
0.07229354,0.08912428,0.025376687,0.556738,0.062264834,1,GSL_1987_12.tif
0.07953756,0.089960136,0.021149233,0.6193023,0.063548975,1,GSL_1987_12.tif
0.07953756,0.089960136,0.021149233,0.6193023,0.063548975,1,GSL_1987_12.tif
0.085171804,0.10040832,0.031371985,0.52387047,0.07231737,1,GSL_1987_12.tif
0.08170071,0.104109965,0.036368065,0.48222074,0.07405958,1,GSL_1987_12.tif
0.081650406,0.10787131,0.022148449,0.6593014,0.07055672,1,GSL_1987_12.tif
0.08844168,0.11778216,0.027221393,0.62453735,0.07781508,1,GSL_1987_12.tif
0.08844168,0.11778216,0.027221393,0.62453735,0.07781508,1,GSL_1987_12.tif
0.08134857,0.09533349,0.0323712,0.49302652,0.069684416,1,GSL_1987_12.tif
0.08346141,0.10882657,0.033370417,0.53064156,0.07521946,1,GSL_1987_12.tif
0.088341065,0.10649812,0.034369633,0.5120262,0.07640294,1,GSL_1987_12.tif
0.11802143,0.16614233,0.05812023,0.48167476,0.11409467,1,GSL_1987_12.tif
0.11802143,0.16614233,0.05812023,0.48167476,0.11409467,1,GSL_1987_12.tif
0.11057619,0.15002228,0.058581408,0.43834522,0.1063933,1,GSL_1987_12.tif
0.086027004,0.10846835,0.028912375,0.5790871,0.07446924,1,GSL_1987_12.tif
0.12778074,0.16912754,0.072877884,0.3977153,0.12326205,1,GSL_1987_12.tif
0.12778074,0.16912754,0.072877884,0.3977153,0.12326205,1,GSL_1987_12.tif
0.11500309,0.15455978,0.065191604,0.40667668,0.11158482,1,GSL_1987_12.tif
0.1151037,0.15324628,0.0645767,0.4070699,0.11097556,1,GSL_1987_12.tif
0.11097863,0.13724564,0.064115524,0.36317706,0.10411326,1,GSL_1987_12.tif
0.3861083,0.27915952,0.25692764,0.04147056,0.30739847,0,GSL_1990_08.tif
0.36552548,0.26785734,0.25107574,0.032338593,0.2948195,0,GSL_1990_08.tif
0.3741962,0.26785734,0.24924703,0.0359894,0.2971002,0,GSL_1990_08.tif
0.35499096,0.2548427,0.24083492,0.028259795,0.2835562,0,GSL_1990_08.tif
0.37103584,0.27001014,0.2532702,0.031990312,0.2981054,0,GSL_1990_08.tif
0.3637427,0.25073284,0.24241981,0.016856875,0.28563178,0,GSL_1990_08.tif
0.39137557,0.29555014,0.26460826,0.055237625,0.31717798,0,GSL_1990_08.tif
0.3945359,0.3001493,0.27801886,0.03827674,0.3242347,0,GSL_1990_08.tif
0.42703083,0.3250043,0.290698,0.055718914,0.3475777,0,GSL_1990_08.tif
0.44453433,0.32852706,0.30264562,0.041005258,0.358569,0,GSL_1990_08.tif
0.31876844,0.22069153,0.20706458,0.031856738,0.24884152,0,GSL_1990_08.tif
0.31860638,0.22069153,0.20706458,0.031856738,0.2487875,0,GSL_1990_08.tif
0.3109891,0.21345031,0.19304441,0.05019955,0.2391613,0,GSL_1990_08.tif
0.33858144,0.2389903,0.22145051,0.03809341,0.26634076,0,GSL_1990_08.tif
0.35653064,0.26413888,0.24961278,0.0282745,0.2900941,0,GSL_1990_08.tif
0.28432867,0.1789077,0.17597637,0.0082599735,0.21307091,0,GSL_1990_08.tif
0.28428817,0.19373265,0.18859452,0.013439054,0.22220512,0,GSL_1990_08.tif
0.2774002,0.19285196,0.18938696,0.009064979,0.2198797,0,GSL_1990_08.tif
0.28744853,0.1984786,0.18627815,0.031709418,0.22406842,0,GSL_1990_08.tif
0.29615974,0.21007434,0.19993258,0.024735522,0.23538888,0,GSL_1990_08.tif
0.35977203,0.26423672,0.2355926,0.057307675,0.2865338,0,GSL_1990_08.tif
0.37172464,0.26501957,0.2431513,0.043033194,0.29329848,0,GSL_1990_08.tif
0.37265652,0.27397326,0.24363896,0.05860417,0.29675624,0,GSL_1990_08.tif
0.3774376,0.2753432,0.24790597,0.05243618,0.30022892,0,GSL_1990_08.tif
0.36171684,0.27832776,0.2574153,0.039034437,0.2991533,0,GSL_1990_08.tif
0.5305864,0.43938988,0.5152032,-0.079419404,0.49505982,0,GSL_2025_02.tif
0.49541128,0.41186967,0.49955258,-0.09620437,0.46894452,0,GSL_2025_02.tif
0.522079,0.4366275,0.50613886,-0.073731184,0.48828182,0,GSL_2025_02.tif
0.4923355,0.41338897,0.49707457,-0.09191528,0.46759972,0,GSL_2025_02.tif
0.5060129,0.42416227,0.5118774,-0.093708694,0.4806842,0,GSL_2025_02.tif
0.48742735,0.42126176,0.5020958,-0.08754352,0.47026166,0,GSL_2025_02.tif
0.44030902,0.3667738,0.4629041,-0.11586443,0.423329,0,GSL_2025_02.tif
0.5435767,0.44909275,0.5091386,-0.06266313,0.50060266,0,GSL_2025_02.tif
0.5124917,0.4312754,0.5095298,-0.08317806,0.4844323,0,GSL_2025_02.tif
0.55077535,0.4623522,0.535549,-0.073350675,0.5162255,0,GSL_2025_02.tif
0.4730301,0.39439762,0.4833803,-0.101372525,0.45026934,0,GSL_2025_02.tif
0.51687634,0.43044668,0.5107036,-0.08527528,0.48600888,0,GSL_2025_02.tif
0.51955944,0.4336234,0.5075083,-0.07850633,0.48689708,0,GSL_2025_02.tif
0.5123608,0.42526722,0.50835603,-0.088995986,0.48199472,0,GSL_2025_02.tif
0.5289177,0.45689648,0.53369045,-0.07752363,0.5065015,0,GSL_2025_02.tif
0.5051622,0.43396872,0.5146815,-0.08508163,0.48460412,0,GSL_2025_02.tif
0.5236823,0.4466066,0.52224594,-0.078070976,0.49751163,0,GSL_2025_02.tif
0.53821045,0.46186876,0.53417957,-0.072597615,0.5114196,0,GSL_2025_02.tif
0.48631483,0.41000506,0.495966,-0.09488253,0.46409526,0,GSL_2025_02.tif
0.5043769,0.43037763,0.51213825,-0.08674711,0.48229757,0,GSL_2025_02.tif
0.50764894,0.43113726,0.51102966,-0.08479635,0.48327196,0,GSL_2025_02.tif
0.49704733,0.42423132,0.50881255,-0.09065076,0.47669706,0,GSL_2025_02.tif
0.49901062,0.4191209,0.5017045,-0.089684226,0.47327867,0,GSL_2025_02.tif
0.51308066,0.43189692,0.511747,-0.08461878,0.48557487,0,GSL_2025_02.tif
0.53107727,0.46048757,0.5309842,-0.07110296,0.5075163,0,GSL_2025_02.tif
0.70551294,0.7193863,0.6846771,0.024720486,0.7031922,0,GSL_2008_12.tif
0.71442384,0.7121685,0.711135,0.00072611653,0.71257585,0,GSL_2008_12.tif
0.6297791,0.64021564,0.60479254,0.02845208,0.62492913,0,GSL_2008_12.tif
0.5300144,0.5248623,0.5082793,0.016050994,0.521052,0,GSL_2008_12.tif
0.54684603,0.5385292,0.53003395,0.007950174,0.53846973,0,GSL_2008_12.tif
0.48270798,0.4678699,0.44530526,0.024710072,0.46529436,0,GSL_2008_12.tif
0.42348686,0.40654686,0.3901523,0.020578075,0.40672866,0,GSL_2008_12.tif
0.4514277,0.43824887,0.41592324,0.02613713,0.43519995,0,GSL_2008_12.tif
0.49885157,0.47988704,0.47676584,0.003262619,0.48516813,0,GSL_2008_12.tif
0.6282352,0.64891446,0.6394591,0.007339002,0.6388696,0,GSL_2008_12.tif
0.45871076,0.4420921,0.42761967,0.016640466,0.44280753,0,GSL_2008_12.tif
0.45871076,0.4420921,0.42761967,0.016640466,0.44280753,0,GSL_2008_12.tif
0.6527191,0.65660095,0.632554,0.018653257,0.64729136,0,GSL_2008_12.tif
0.41704285,0.4006789,0.38402224,0.02122674,0.40058133,0,GSL_2008_12.tif
0.4728406,0.45950854,0.4419936,0.0194286,0.45811424,0,GSL_2008_12.tif
0.43998286,0.4218823,0.42004517,0.002182055,0.42730343,0,GSL_2008_12.tif
0.46220127,0.4499848,0.4385234,0.012899559,0.45023647,0,GSL_2008_12.tif
0.52531564,0.5165009,0.50546086,0.010802775,0.5157591,0,GSL_2008_12.tif
0.5757098,0.57939875,0.5604377,0.016634893,0.57184875,0,GSL_2008_12.tif
0.62320083,0.63798463,0.62575454,0.009677701,0.62898,0,GSL_2008_12.tif
0.51143754,0.498822,0.4838119,0.015275377,0.49802384,0,GSL_2008_12.tif
0.51143754,0.498822,0.4838119,0.015275377,0.49802384,0,GSL_2008_12.tif
0.32389,0.2876315,0.27449143,0.023375774,0.29533765,0,GSL_2008_12.tif
0.46471846,0.45892736,0.45555726,0.0036852479,0.45973435,0,GSL_2008_12.tif
0.53652555,0.5354921,0.523763,0.01107298,0.5319269,0,GSL_2008_12.tif
